employee_id,role,soc_code,skill,importance,has_skill,is_gap
101,Hr Manager,11-3121.00,Reading Comprehension,4.25,False,True
101,Hr Manager,11-3121.00,Science,1.5,False,True
101,Hr Manager,11-3121.00,Speaking,4.25,True,False
101,Hr Manager,11-3121.00,Writing,4.12,True,False
102,Hr Executive,13-1111.00,Active Learning,3.25,False,True
102,Hr Executive,13-1111.00,Active Listening,4.12,False,True
102,Hr Executive,13-1111.00,Critical Thinking,4.12,False,True
102,Hr Executive,13-1111.00,Learning Strategies,3.0,False,True
102,Hr Executive,13-1111.00,Mathematics,3.0,True,False
102,Hr Executive,13-1111.00,Monitoring,3.88,False,True
102,Hr Executive,13-1111.00,Reading Comprehension,4.12,False,True
102,Hr Executive,13-1111.00,Science,1.88,True,False
102,Hr Executive,13-1111.00,Speaking,4.0,False,True
102,Hr Executive,13-1111.00,Writing,4.0,True,False
103,Account Manager,13-1111.00,Active Learning,3.25,True,False
103,Account Manager,13-1111.00,Active Listening,4.12,True,False
103,Account Manager,13-1111.00,Critical Thinking,4.12,False,True
103,Account Manager,13-1111.00,Learning Strategies,3.0,True,False
103,Account Manager,13-1111.00,Mathematics,3.0,True,False
103,Account Manager,13-1111.00,Monitoring,3.88,False,True
103,Account Manager,13-1111.00,Reading Comprehension,4.12,True,False
103,Account Manager,13-1111.00,Science,1.88,False,True
103,Account Manager,13-1111.00,Speaking,4.0,False,True
103,Account Manager,13-1111.00,Writing,4.0,False,True
104,Support Engineer,13-1111.00,Active Learning,3.25,True,False
104,Support Engineer,13-1111.00,Active Listening,4.12,False,True
104,Support Engineer,13-1111.00,Critical Thinking,4.12,True,False
104,Support Engineer,13-1111.00,Learning Strategies,3.0,False,True
104,Support Engineer,13-1111.00,Mathematics,3.0,False,True
104,Support Engineer,13-1111.00,Monitoring,3.88,True,False
104,Support Engineer,13-1111.00,Reading Comprehension,4.12,False,True
104,Support Engineer,13-1111.00,Science,1.88,True,False
104,Support Engineer,13-1111.00,Speaking,4.0,False,True
104,Support Engineer,13-1111.00,Writing,4.0,True,False
105,Seo Analyst,13-1161.00,Active Learning,3.75,False,True
105,Seo Analyst,13-1161.00,Active Listening,4.0,False,True
105,Seo Analyst,13-1161.00,Critical Thinking,4.0,False,True
105,Seo Analyst,13-1161.00,Learning Strategies,2.88,True,False
105,Seo Analyst,13-1161.00,Mathematics,3.12,True,False
105,Seo Analyst,13-1161.00,Monitoring,3.12,True,False
105,Seo Analyst,13-1161.00,Reading Comprehension,4.0,True,False
105,Seo Analyst,13-1161.00,Science,2.0,True,False
105,Seo Analyst,13-1161.00,Speaking,3.88,False,True
105,Seo Analyst,13-1161.00,Writing,4.0,False,True
106,Accountant,13-1111.00,Active Learning,3.25,False,True
106,Accountant,13-1111.00,Active Listening,4.12,True,False
106,Accountant,13-1111.00,Critical Thinking,4.12,False,True
106,Accountant,13-1111.00,Learning Strategies,3.0,False,True
106,Accountant,13-1111.00,Mathematics,3.0,False,True
106,Accountant,13-1111.00,Monitoring,3.88,True,False
106,Accountant,13-1111.00,Reading Comprehension,4.12,False,True
106,Accountant,13-1111.00,Science,1.88,True,False
106,Accountant,13-1111.00,Speaking,4.0,True,False
106,Accountant,13-1111.00,Writing,4.0,True,False
107,Developer,15-1252.00,Active Learning,3.5,False,True
107,Developer,15-1252.00,Active Listening,3.38,True,False
107,Developer,15-1252.00,Critical Thinking,3.88,True,False
107,Developer,15-1252.00,Learning Strategies,2.62,False,True
107,Developer,15-1252.00,Mathematics,2.75,False,True
107,Developer,15-1252.00,Monitoring,3.0,False,True
107,Developer,15-1252.00,Reading Comprehension,3.5,False,True
107,Developer,15-1252.00,Science,2.12,False,True
107,Developer,15-1252.00,Speaking,3.12,False,True
107,Developer,15-1252.00,Writing,3.25,True,False
108,Hr Executive,13-1111.00,Active Learning,3.25,False,True
108,Hr Executive,13-1111.00,Active Listening,4.12,False,True
108,Hr Executive,13-1111.00,Critical Thinking,4.12,True,False
108,Hr Executive,13-1111.00,Learning Strategies,3.0,True,False
108,Hr Executive,13-1111.00,Mathematics,3.0,False,True
108,Hr Executive,13-1111.00,Monitoring,3.88,False,True
108,Hr Executive,13-1111.00,Reading Comprehension,4.12,True,False
108,Hr Executive,13-1111.00,Science,1.88,False,True
108,Hr Executive,13-1111.00,Speaking,4.0,False,True
108,Hr Executive,13-1111.00,Writing,4.0,False,True
109,Support Engineer,13-1111.00,Active Learning,3.25,False,True
109,Support Engineer,13-1111.00,Active Listening,4.12,True,False
109,Support Engineer,13-1111.00,Critical Thinking,4.12,False,True
109,Support Engineer,13-1111.00,Learning Strategies,3.0,False,True
109,Support Engineer,13-1111.00,Mathematics,3.0,False,True
109,Support Engineer,13-1111.00,Monitoring,3.88,True,False
109,Support Engineer,13-1111.00,Reading Comprehension,4.12,False,True
109,Support Engineer,13-1111.00,Science,1.88,False,True
109,Support Engineer,13-1111.00,Speaking,4.0,False,True
109,Support Engineer,13-1111.00,Writing,4.0,True,False
110,Developer,15-1252.00,Active Learning,3.5,True,False
110,Developer,15-1252.00,Active Listening,3.38,False,True
110,Developer,15-1252.00,Critical Thinking,3.88,True,False
110,Developer,15-1252.00,Learning Strategies,2.62,False,True
110,Developer,15-1252.00,Mathematics,2.75,True,False
110,Developer,15-1252.00,Monitoring,3.0,False,True
110,Developer,15-1252.00,Reading Comprehension,3.5,False,True
110,Developer,15-1252.00,Science,2.12,False,True
110,Developer,15-1252.00,Speaking,3.12,True,False
110,Developer,15-1252.00,Writing,3.25,True,False
111,Helpdesk,13-1111.00,Active Learning,3.25,True,False
111,Helpdesk,13-1111.00,Active Listening,4.12,True,False
111,Helpdesk,13-1111.00,Critical Thinking,4.12,False,True
111,Helpdesk,13-1111.00,Learning Strategies,3.0,True,False
111,Helpdesk,13-1111.00,Mathematics,3.0,True,False
111,Helpdesk,13-1111.00,Monitoring,3.88,False,True
111,Helpdesk,13-1111.00,Reading Comprehension,4.12,False,True
111,Helpdesk,13-1111.00,Science,1.88,False,True
111,Helpdesk,13-1111.00,Speaking,4.0,False,True
111,Helpdesk,13-1111.00,Writing,4.0,True,False
112,Engineer,13-1111.00,Active Learning,3.25,True,False
112,Engineer,13-1111.00,Active Listening,4.12,True,False
112,Engineer,13-1111.00,Critical Thinking,4.12,False,True
112,Engineer,13-1111.00,Learning Strategies,3.0,False,True
112,Engineer,13-1111.00,Mathematics,3.0,False,True
112,Engineer,13-1111.00,Monitoring,3.88,False,True
112,Engineer,13-1111.00,Reading Comprehension,4.12,True,False
112,Engineer,13-1111.00,Science,1.88,False,True
112,Engineer,13-1111.00,Speaking,4.0,False,True
112,Engineer,13-1111.00,Writing,4.0,True,False
113,Developer,15-1252.00,Active Learning,3.5,False,True
113,Developer,15-1252.00,Active Listening,3.38,True,False
113,Developer,15-1252.00,Critical Thinking,3.88,False,True
113,Developer,15-1252.00,Learning Strategies,2.62,False,True
113,Developer,15-1252.00,Mathematics,2.75,False,True
113,Developer,15-1252.00,Monitoring,3.0,True,False
113,Developer,15-1252.00,Reading Comprehension,3.5,True,False
113,Developer,15-1252.00,Science,2.12,False,True
113,Developer,15-1252.00,Speaking,3.12,False,True
113,Developer,15-1252.00,Writing,3.25,False,True
114,Helpdesk,13-1111.00,Active Learning,3.25,True,False
114,Helpdesk,13-1111.00,Active Listening,4.12,False,True
114,Helpdesk,13-1111.00,Critical Thinking,4.12,False,True
114,Helpdesk,13-1111.00,Learning Strategies,3.0,True,False
114,Helpdesk,13-1111.00,Mathematics,3.0,True,False
114,Helpdesk,13-1111.00,Monitoring,3.88,False,True
114,Helpdesk,13-1111.00,Reading Comprehension,4.12,False,True
114,Helpdesk,13-1111.00,Science,1.88,False,True
114,Helpdesk,13-1111.00,Speaking,4.0,False,True
114,Helpdesk,13-1111.00,Writing,4.0,False,True
115,Account Manager,13-1111.00,Active Learning,3.25,True,False
115,Account Manager,13-1111.00,Active Listening,4.12,False,True
115,Account Manager,13-1111.00,Critical Thinking,4.12,False,True
115,Account Manager,13-1111.00,Learning Strategies,3.0,True,False
115,Account Manager,13-1111.00,Mathematics,3.0,False,True
115,Account Manager,13-1111.00,Monitoring,3.88,False,True
115,Account Manager,13-1111.00,Reading Comprehension,4.12,True,False
115,Account Manager,13-1111.00,Science,1.88,True,False
115,Account Manager,13-1111.00,Speaking,4.0,True,False
115,Account Manager,13-1111.00,Writing,4.0,False,True
116,Helpdesk,13-1111.00,Active Learning,3.25,False,True
116,Helpdesk,13-1111.00,Active Listening,4.12,False,True
116,Helpdesk,13-1111.00,Critical Thinking,4.12,False,True
116,Helpdesk,13-1111.00,Learning Strategies,3.0,False,True
116,Helpdesk,13-1111.00,Mathematics,3.0,True,False
116,Helpdesk,13-1111.00,Monitoring,3.88,True,False
116,Helpdesk,13-1111.00,Reading Comprehension,4.12,True,False
116,Helpdesk,13-1111.00,Science,1.88,False,True
116,Helpdesk,13-1111.00,Speaking,4.0,True,False
116,Helpdesk,13-1111.00,Writing,4.0,True,False
117,Seo Analyst,13-1161.00,Active Learning,3.75,True,False
117,Seo Analyst,13-1161.00,Active Listening,4.0,False,True
117,Seo Analyst,13-1161.00,Critical Thinking,4.0,True,False
117,Seo Analyst,13-1161.00,Learning Strategies,2.88,False,True
117,Seo Analyst,13-1161.00,Mathematics,3.12,False,True
117,Seo Analyst,13-1161.00,Monitoring,3.12,False,True
117,Seo Analyst,13-1161.00,Reading Comprehension,4.0,False,True
117,Seo Analyst,13-1161.00,Science,2.0,True,False
117,Seo Analyst,13-1161.00,Speaking,3.88,False,True
117,Seo Analyst,13-1161.00,Writing,4.0,False,True
118,Hr Executive,13-1111.00,Active Learning,3.25,False,True
118,Hr Executive,13-1111.00,Active Listening,4.12,False,True
118,Hr Executive,13-1111.00,Critical Thinking,4.12,False,True
118,Hr Executive,13-1111.00,Learning Strategies,3.0,True,False
118,Hr Executive,13-1111.00,Mathematics,3.0,True,False
118,Hr Executive,13-1111.00,Monitoring,3.88,False,True
118,Hr Executive,13-1111.00,Reading Comprehension,4.12,True,False
118,Hr Executive,13-1111.00,Science,1.88,True,False
118,Hr Executive,13-1111.00,Speaking,4.0,False,True
118,Hr Executive,13-1111.00,Writing,4.0,True,False
119,Auditor,13-2011.00,Active Learning,3.25,False,True
119,Auditor,13-2011.00,Active Listening,3.5,True,False
119,Auditor,13-2011.00,Critical Thinking,3.5,True,False
119,Auditor,13-2011.00,Learning Strategies,2.75,False,True
119,Auditor,13-2011.00,Mathematics,3.38,False,True
119,Auditor,13-2011.00,Monitoring,3.25,True,False
119,Auditor,13-2011.00,Reading Comprehension,3.88,False,True
119,Auditor,13-2011.00,Science,1.25,True,False
119,Auditor,13-2011.00,Speaking,3.38,True,False
119,Auditor,13-2011.00,Writing,3.5,False,True
120,Sales Executive,13-1111.00,Active Learning,3.25,True,False
120,Sales Executive,13-1111.00,Active Listening,4.12,True,False
120,Sales Executive,13-1111.00,Critical Thinking,4.12,False,True
120,Sales Executive,13-1111.00,Learning Strategies,3.0,True,False
120,Sales Executive,13-1111.00,Mathematics,3.0,False,True
120,Sales Executive,13-1111.00,Monitoring,3.88,False,True
120,Sales Executive,13-1111.00,Reading Comprehension,4.12,False,True
120,Sales Executive,13-1111.00,Science,1.88,True,False
120,Sales Executive,13-1111.00,Speaking,4.0,False,True
120,Sales Executive,13-1111.00,Writing,4.0,False,True
121,Developer,15-1252.00,Active Learning,3.5,False,True
121,Developer,15-1252.00,Active Listening,3.38,False,True
121,Developer,15-1252.00,Critical Thinking,3.88,True,False
121,Developer,15-1252.00,Learning Strategies,2.62,False,True
121,Developer,15-1252.00,Mathematics,2.75,False,True
121,Developer,15-1252.00,Monitoring,3.0,False,True
121,Developer,15-1252.00,Reading Comprehension,3.5,False,True
121,Developer,15-1252.00,Science,2.12,True,False
121,Developer,15-1252.00,Speaking,3.12,False,True
121,Developer,15-1252.00,Writing,3.25,True,False
122,Support Engineer,13-1111.00,Active Learning,3.25,False,True
122,Support Engineer,13-1111.00,Active Listening,4.12,False,True
122,Support Engineer,13-1111.00,Critical Thinking,4.12,False,True
122,Support Engineer,13-1111.00,Learning Strategies,3.0,True,False
122,Support Engineer,13-1111.00,Mathematics,3.0,True,False
122,Support Engineer,13-1111.00,Monitoring,3.88,False,True
122,Support Engineer,13-1111.00,Reading Comprehension,4.12,True,False
122,Support Engineer,13-1111.00,Science,1.88,False,True
122,Support Engineer,13-1111.00,Speaking,4.0,False,True
122,Support Engineer,13-1111.00,Writing,4.0,True,False
123,Auditor,13-2011.00,Active Learning,3.25,False,True
123,Auditor,13-2011.00,Active Listening,3.5,False,True
123,Auditor,13-2011.00,Critical Thinking,3.5,True,False
123,Auditor,13-2011.00,Learning Strategies,2.75,True,False
123,Auditor,13-2011.00,Mathematics,3.38,False,True
123,Auditor,13-2011.00,Monitoring,3.25,False,True
123,Auditor,13-2011.00,Reading Comprehension,3.88,True,False
123,Auditor,13-2011.00,Science,1.25,False,True
123,Auditor,13-2011.00,Speaking,3.38,False,True
123,Auditor,13-2011.00,Writing,3.5,False,True
124,Engineer,13-1111.00,Active Learning,3.25,True,False
124,Engineer,13-1111.00,Active Listening,4.12,False,True
124,Engineer,13-1111.00,Critical Thinking,4.12,False,True
124,Engineer,13-1111.00,Learning Strategies,3.0,False,True
124,Engineer,13-1111.00,Mathematics,3.0,False,True
124,Engineer,13-1111.00,Monitoring,3.88,True,False
124,Engineer,13-1111.00,Reading Comprehension,4.12,False,True
124,Engineer,13-1111.00,Science,1.88,True,False
124,Engineer,13-1111.00,Speaking,4.0,True,False
124,Engineer,13-1111.00,Writing,4.0,True,False
125,Accountant,13-1111.00,Active Learning,3.25,True,False
125,Accountant,13-1111.00,Active Listening,4.12,True,False
125,Accountant,13-1111.00,Critical Thinking,4.12,False,True
125,Accountant,13-1111.00,Learning Strategies,3.0,True,False
125,Accountant,13-1111.00,Mathematics,3.0,False,True
125,Accountant,13-1111.00,Monitoring,3.88,False,True
125,Accountant,13-1111.00,Reading Comprehension,4.12,True,False
125,Accountant,13-1111.00,Science,1.88,True,False
125,Accountant,13-1111.00,Speaking,4.0,False,True
125,Accountant,13-1111.00,Writing,4.0,False,True
126,Developer,15-1252.00,Active Learning,3.5,True,False
126,Developer,15-1252.00,Active Listening,3.38,True,False
126,Developer,15-1252.00,Critical Thinking,3.88,False,True
126,Developer,15-1252.00,Learning Strategies,2.62,False,True
126,Developer,15-1252.00,Mathematics,2.75,True,False
126,Developer,15-1252.00,Monitoring,3.0,False,True
126,Developer,15-1252.00,Reading Comprehension,3.5,False,True
126,Developer,15-1252.00,Science,2.12,False,True
126,Developer,15-1252.00,Speaking,3.12,False,True
126,Developer,15-1252.00,Writing,3.25,True,False
127,Sales Executive,13-1111.00,Active Learning,3.25,False,True
127,Sales Executive,13-1111.00,Active Listening,4.12,False,True
127,Sales Executive,13-1111.00,Critical Thinking,4.12,False,True
127,Sales Executive,13-1111.00,Learning Strategies,3.0,True,False
127,Sales Executive,13-1111.00,Mathematics,3.0,False,True
127,Sales Executive,13-1111.00,Monitoring,3.88,True,False
127,Sales Executive,13-1111.00,Reading Comprehension,4.12,False,True
127,Sales Executive,13-1111.00,Science,1.88,False,True
127,Sales Executive,13-1111.00,Speaking,4.0,False,True
127,Sales Executive,13-1111.00,Writing,4.0,True,False
128,Hr Executive,13-1111.00,Active Learning,3.25,True,False
128,Hr Executive,13-1111.00,Active Listening,4.12,False,True
128,Hr Executive,13-1111.00,Critical Thinking,4.12,True,False
128,Hr Executive,13-1111.00,Learning Strategies,3.0,True,False
128,Hr Executive,13-1111.00,Mathematics,3.0,True,False
128,Hr Executive,13-1111.00,Monitoring,3.88,False,True
128,Hr Executive,13-1111.00,Reading Comprehension,4.12,False,True
128,Hr Executive,13-1111.00,Science,1.88,False,True
128,Hr Executive,13-1111.00,Speaking,4.0,False,True
128,Hr Executive,13-1111.00,Writing,4.0,True,False
129,Support Engineer,13-1111.00,Active Learning,3.25,False,True
129,Support Engineer,13-1111.00,Active Listening,4.12,False,True
129,Support Engineer,13-1111.00,Critical Thinking,4.12,False,True
129,Support Engineer,13-1111.00,Learning Strategies,3.0,False,True
129,Support Engineer,13-1111.00,Mathematics,3.0,True,False
129,Support Engineer,13-1111.00,Monitoring,3.88,True,False
129,Support Engineer,13-1111.00,Reading Comprehension,4.12,True,False
129,Support Engineer,13-1111.00,Science,1.88,False,True
129,Support Engineer,13-1111.00,Speaking,4.0,True,False
129,Support Engineer,13-1111.00,Writing,4.0,False,True
130,Tester,13-1111.00,Active Learning,3.25,False,True
130,Tester,13-1111.00,Active Listening,4.12,True,False
130,Tester,13-1111.00,Critical Thinking,4.12,False,True
130,Tester,13-1111.00,Learning Strategies,3.0,False,True
130,Tester,13-1111.00,Mathematics,3.0,False,True
130,Tester,13-1111.00,Monitoring,3.88,True,False
130,Tester,13-1111.00,Reading Comprehension,4.12,True,False
130,Tester,13-1111.00,Science,1.88,False,True
130,Tester,13-1111.00,Speaking,4.0,True,False
130,Tester,13-1111.00,Writing,4.0,False,True
131,Helpdesk,13-1111.00,Active Learning,3.25,False,True
131,Helpdesk,13-1111.00,Active Listening,4.12,False,True
131,Helpdesk,13-1111.00,Critical Thinking,4.12,True,False
131,Helpdesk,13-1111.00,Learning Strategies,3.0,True,False
131,Helpdesk,13-1111.00,Mathematics,3.0,False,True
131,Helpdesk,13-1111.00,Monitoring,3.88,False,True
131,Helpdesk,13-1111.00,Reading Comprehension,4.12,False,True
131,Helpdesk,13-1111.00,Science,1.88,False,True
131,Helpdesk,13-1111.00,Speaking,4.0,True,False
131,Helpdesk,13-1111.00,Writing,4.0,False,True
132,Hr Executive,13-1111.00,Active Learning,3.25,False,True
132,Hr Executive,13-1111.00,Active Listening,4.12,False,True
132,Hr Executive,13-1111.00,Critical Thinking,4.12,True,False
132,Hr Executive,13-1111.00,Learning Strategies,3.0,False,True
132,Hr Executive,13-1111.00,Mathematics,3.0,False,True
132,Hr Executive,13-1111.00,Monitoring,3.88,True,False
132,Hr Executive,13-1111.00,Reading Comprehension,4.12,False,True
132,Hr Executive,13-1111.00,Science,1.88,True,False
132,Hr Executive,13-1111.00,Speaking,4.0,True,False
132,Hr Executive,13-1111.00,Writing,4.0,False,True
133,Auditor,13-2011.00,Active Learning,3.25,False,True
133,Auditor,13-2011.00,Active Listening,3.5,True,False
133,Auditor,13-2011.00,Critical Thinking,3.5,False,True
133,Auditor,13-2011.00,Learning Strategies,2.75,False,True
133,Auditor,13-2011.00,Mathematics,3.38,True,False
133,Auditor,13-2011.00,Monitoring,3.25,False,True
133,Auditor,13-2011.00,Reading Comprehension,3.88,True,False
133,Auditor,13-2011.00,Science,1.25,False,True
133,Auditor,13-2011.00,Speaking,3.38,True,False
133,Auditor,13-2011.00,Writing,3.5,False,True
134,Hr Manager,11-3121.00,Active Learning,4.0,True,False
134,Hr Manager,11-3121.00,Active Listening,4.38,False,True
134,Hr Manager,11-3121.00,Critical Thinking,4.0,False,True
134,Hr Manager,11-3121.00,Learning Strategies,3.75,False,True
134,Hr Manager,11-3121.00,Mathematics,3.0,False,True
134,Hr Manager,11-3121.00,Monitoring,4.0,True,False
134,Hr Manager,11-3121.00,Reading Comprehension,4.25,False,True
134,Hr Manager,11-3121.00,Science,1.5,True,False
134,Hr Manager,11-3121.00,Speaking,4.25,True,False
134,Hr Manager,11-3121.00,Writing,4.12,False,True
135,Content Lead,13-1111.00,Active Learning,3.25,False,True
135,Content Lead,13-1111.00,Active Listening,4.12,True,False
135,Content Lead,13-1111.00,Critical Thinking,4.12,False,True
135,Content Lead,13-1111.00,Learning Strategies,3.0,False,True
135,Content Lead,13-1111.00,Mathematics,3.0,True,False
135,Content Lead,13-1111.00,Monitoring,3.88,False,True
135,Content Lead,13-1111.00,Reading Comprehension,4.12,True,False
135,Content Lead,13-1111.00,Science,1.88,True,False
135,Content Lead,13-1111.00,Speaking,4.0,False,True
135,Content Lead,13-1111.00,Writing,4.0,True,False
136,Seo Analyst,13-1161.00,Active Learning,3.75,True,False
136,Seo Analyst,13-1161.00,Active Listening,4.0,False,True
136,Seo Analyst,13-1161.00,Critical Thinking,4.0,True,False
136,Seo Analyst,13-1161.00,Learning Strategies,2.88,False,True
136,Seo Analyst,13-1161.00,Mathematics,3.12,False,True
136,Seo Analyst,13-1161.00,Monitoring,3.12,True,False
136,Seo Analyst,13-1161.00,Reading Comprehension,4.0,False,True
136,Seo Analyst,13-1161.00,Science,2.0,False,True
136,Seo Analyst,13-1161.00,Speaking,3.88,True,False
136,Seo Analyst,13-1161.00,Writing,4.0,False,True
137,Auditor,13-2011.00,Active Learning,3.25,True,False
137,Auditor,13-2011.00,Active Listening,3.5,False,True
137,Auditor,13-2011.00,Critical Thinking,3.5,True,False
137,Auditor,13-2011.00,Learning Strategies,2.75,False,True
137,Auditor,13-2011.00,Mathematics,3.38,True,False
137,Auditor,13-2011.00,Monitoring,3.25,False,True
137,Auditor,13-2011.00,Reading Comprehension,3.88,False,True
137,Auditor,13-2011.00,Science,1.25,False,True
137,Auditor,13-2011.00,Speaking,3.38,False,True
137,Auditor,13-2011.00,Writing,3.5,False,True
138,Engineer,13-1111.00,Active Learning,3.25,True,False
138,Engineer,13-1111.00,Active Listening,4.12,True,False
138,Engineer,13-1111.00,Critical Thinking,4.12,False,True
138,Engineer,13-1111.00,Learning Strategies,3.0,False,True
138,Engineer,13-1111.00,Mathematics,3.0,False,True
138,Engineer,13-1111.00,Monitoring,3.88,False,True
138,Engineer,13-1111.00,Reading Comprehension,4.12,True,False
138,Engineer,13-1111.00,Science,1.88,False,True
138,Engineer,13-1111.00,Speaking,4.0,False,True
138,Engineer,13-1111.00,Writing,4.0,False,True
139,Developer,15-1252.00,Active Learning,3.5,False,True
139,Developer,15-1252.00,Active Listening,3.38,False,True
139,Developer,15-1252.00,Critical Thinking,3.88,False,True
139,Developer,15-1252.00,Learning Strategies,2.62,False,True
139,Developer,15-1252.00,Mathematics,2.75,False,True
139,Developer,15-1252.00,Monitoring,3.0,False,True
139,Developer,15-1252.00,Reading Comprehension,3.5,True,False
139,Developer,15-1252.00,Science,2.12,False,True
139,Developer,15-1252.00,Speaking,3.12,True,False
139,Developer,15-1252.00,Writing,3.25,True,False
140,Account Manager,13-1111.00,Active Learning,3.25,False,True
140,Account Manager,13-1111.00,Active Listening,4.12,True,False
140,Account Manager,13-1111.00,Critical Thinking,4.12,False,True
140,Account Manager,13-1111.00,Learning Strategies,3.0,True,False
140,Account Manager,13-1111.00,Mathematics,3.0,False,True
140,Account Manager,13-1111.00,Monitoring,3.88,True,False
140,Account Manager,13-1111.00,Reading Comprehension,4.12,True,False
140,Account Manager,13-1111.00,Science,1.88,False,True
140,Account Manager,13-1111.00,Speaking,4.0,True,False
140,Account Manager,13-1111.00,Writing,4.0,False,True
141,Tester,13-1111.00,Active Learning,3.25,False,True
141,Tester,13-1111.00,Active Listening,4.12,True,False
141,Tester,13-1111.00,Critical Thinking,4.12,False,True
141,Tester,13-1111.00,Learning Strategies,3.0,False,True
141,Tester,13-1111.00,Mathematics,3.0,False,True
141,Tester,13-1111.00,Monitoring,3.88,True,False
141,Tester,13-1111.00,Reading Comprehension,4.12,True,False
141,Tester,13-1111.00,Science,1.88,True,False
141,Tester,13-1111.00,Speaking,4.0,False,True
141,Tester,13-1111.00,Writing,4.0,False,True
142,Account Manager,13-1111.00,Active Learning,3.25,False,True
142,Account Manager,13-1111.00,Active Listening,4.12,True,False
142,Account Manager,13-1111.00,Critical Thinking,4.12,False,True
142,Account Manager,13-1111.00,Learning Strategies,3.0,False,True
142,Account Manager,13-1111.00,Mathematics,3.0,False,True
142,Account Manager,13-1111.00,Monitoring,3.88,False,True
142,Account Manager,13-1111.00,Reading Comprehension,4.12,False,True
142,Account Manager,13-1111.00,Science,1.88,True,False
142,Account Manager,13-1111.00,Speaking,4.0,True,False
142,Account Manager,13-1111.00,Writing,4.0,True,False
143,Helpdesk,13-1111.00,Active Learning,3.25,True,False
143,Helpdesk,13-1111.00,Active Listening,4.12,False,True
143,Helpdesk,13-1111.00,Critical Thinking,4.12,True,False
143,Helpdesk,13-1111.00,Learning Strategies,3.0,True,False
143,Helpdesk,13-1111.00,Mathematics,3.0,False,True
143,Helpdesk,13-1111.00,Monitoring,3.88,True,False
143,Helpdesk,13-1111.00,Reading Comprehension,4.12,False,True
143,Helpdesk,13-1111.00,Science,1.88,False,True
143,Helpdesk,13-1111.00,Speaking,4.0,False,True
143,Helpdesk,13-1111.00,Writing,4.0,True,False
144,Account Manager,13-1111.00,Active Learning,3.25,False,True
144,Account Manager,13-1111.00,Active Listening,4.12,True,False
144,Account Manager,13-1111.00,Critical Thinking,4.12,True,False
144,Account Manager,13-1111.00,Learning Strategies,3.0,True,False
144,Account Manager,13-1111.00,Mathematics,3.0,False,True
144,Account Manager,13-1111.00,Monitoring,3.88,False,True
144,Account Manager,13-1111.00,Reading Comprehension,4.12,False,True
144,Account Manager,13-1111.00,Science,1.88,True,False
144,Account Manager,13-1111.00,Speaking,4.0,False,True
144,Account Manager,13-1111.00,Writing,4.0,False,True
145,Support Engineer,13-1111.00,Active Learning,3.25,True,False
145,Support Engineer,13-1111.00,Active Listening,4.12,True,False
145,Support Engineer,13-1111.00,Critical Thinking,4.12,True,False
145,Support Engineer,13-1111.00,Learning Strategies,3.0,False,True
145,Support Engineer,13-1111.00,Mathematics,3.0,False,True
145,Support Engineer,13-1111.00,Monitoring,3.88,True,False
145,Support Engineer,13-1111.00,Reading Comprehension,4.12,False,True
145,Support Engineer,13-1111.00,Science,1.88,False,True
145,Support Engineer,13-1111.00,Speaking,4.0,True,False
145,Support Engineer,13-1111.00,Writing,4.0,False,True
146,Hr Manager,11-3121.00,Active Learning,4.0,False,True
146,Hr Manager,11-3121.00,Active Listening,4.38,False,True
146,Hr Manager,11-3121.00,Critical Thinking,4.0,False,True
146,Hr Manager,11-3121.00,Learning Strategies,3.75,True,False
146,Hr Manager,11-3121.00,Mathematics,3.0,True,False
146,Hr Manager,11-3121.00,Monitoring,4.0,False,True
146,Hr Manager,11-3121.00,Reading Comprehension,4.25,False,True
146,Hr Manager,11-3121.00,Science,1.5,False,True
146,Hr Manager,11-3121.00,Speaking,4.25,False,True
146,Hr Manager,11-3121.00,Writing,4.12,True,False
147,Account Manager,13-1111.00,Active Learning,3.25,False,True
147,Account Manager,13-1111.00,Active Listening,4.12,True,False
147,Account Manager,13-1111.00,Critical Thinking,4.12,True,False
147,Account Manager,13-1111.00,Learning Strategies,3.0,False,True
147,Account Manager,13-1111.00,Mathematics,3.0,False,True
147,Account Manager,13-1111.00,Monitoring,3.88,False,True
147,Account Manager,13-1111.00,Reading Comprehension,4.12,True,False
147,Account Manager,13-1111.00,Science,1.88,True,False
147,Account Manager,13-1111.00,Speaking,4.0,False,True
147,Account Manager,13-1111.00,Writing,4.0,False,True
148,Account Manager,13-1111.00,Active Learning,3.25,False,True
148,Account Manager,13-1111.00,Active Listening,4.12,False,True
148,Account Manager,13-1111.00,Critical Thinking,4.12,True,False
148,Account Manager,13-1111.00,Learning Strategies,3.0,False,True
148,Account Manager,13-1111.00,Mathematics,3.0,True,False
148,Account Manager,13-1111.00,Monitoring,3.88,True,False
148,Account Manager,13-1111.00,Reading Comprehension,4.12,False,True
148,Account Manager,13-1111.00,Science,1.88,True,False
148,Account Manager,13-1111.00,Speaking,4.0,False,True
148,Account Manager,13-1111.00,Writing,4.0,False,True
149,Support Engineer,13-1111.00,Active Learning,3.25,False,True
149,Support Engineer,13-1111.00,Active Listening,4.12,False,True
149,Support Engineer,13-1111.00,Critical Thinking,4.12,True,False
149,Support Engineer,13-1111.00,Learning Strategies,3.0,False,True
149,Support Engineer,13-1111.00,Mathematics,3.0,False,True
